route_id,service_id,trip_id,shape_id
44,TAL_AR_K25_2015,4392873540,12782100008940
44,TAL_AR_K25_2015,4392863540,12791803510000
44,TAL_AR_K25_2015,4392883540,12782100008035
44,TAL_AR_K25_2015,4392893540,12791803510000
44,TAL_AR_K25_2015,4392903540,12792100008035
44,TAL_AR_K25_2015,4392913540,12781894010000
44,TAL_AR_K25_2015,4392923540,12792100008035
44,TAL_AR_K25_2015,4392933540,12771894010000
44,TAL_AR_K25_2015,4392843540,12791803510000
44,TAL_AR_K25_2015,4392853540,12782100008940
44,TAL_AR_K25_2015,4392943540,12781803510000
44,TAL_AR_K25_2015,4392953540,12792100008035
44,TAL_AR_K25_2015,4392963540,12781894010000
44,TAL_AR_K25_2015,4392973540,12792100008035
45,TAL_AR_K26_2015,4434503524,1300180408147
46,TAL_AR_K26_2015,4359713524,1248183318070
45,TAL_AR_K26_2015,4359803524,1299180408147
46,TAL_AR_K26_2015,4360413524,1248280708331
46,TAL_AR_K26_2015,4359733524,1248183318070
45,TAL_AR_K26_2015,4359823524,1300180408147
45,TAL_AR_K26_2015,4359833524,1299281478040
46,TAL_AR_K26_2015,4359753524,1248280708331
46,TAL_AR_K26_2015,4360473524,1248183318070
45,TAL_AR_K26_2015,4359843524,1196246028040
45,TAL_AR_K26_2015,4359873524,1196180404602
45,TAL_AR_K26_2015,4359853524,1196246028040
45,TAL_AR_K26_2015,4360523524,1196180404602
45,TAL_AR_K26_2015,4359863524,1196246028040
46,TAL_AR_K26_2015,4359783524,1249181908070
46,TAL_AR_K26_2015,4360403524,1248280708331
46,TAL_AR_K26_2015,4359723524,1248183318070
45,TAL_AR_K26_2015,4359813524,1299180408147
46,TAL_AR_K26_2015,4359743524,1248280708331
46,TAL_AR_K26_2015,4360463524,1248183318070
46,TAL_AR_K26_2015,4359793524,1249280708190
46,TAL_AR_K26_2015,4360493524,1249181908070
46,TAL_AR_K26_2015,4359763524,1248280708331
46,TAL_AR_K26_2015,4360483524,1248183318070
46,TAL_AR_K26_2015,4359773524,1248280708331
11,TAL_ARKI_K1_2015,4378163535,1261126301570
11,TAL_ARKI_K1_2015,4378433535,1280215702630
11,TAL_ARKI_K1_2015,4378173535,1261126301570
11,TAL_ARKI_K1_2015,4378443535,1261215702630
11,TAL_ARKI_K1_2015,4378183535,1261126301570
11,TAL_ARKI_K1_2015,4378453535,1261215702630
11,TAL_ARKI_K1_2015,4378193535,1261126301570
11,TAL_ARKI_K1_2015,4378463535,1261215702630
11,TAL_ARKI_K1_2015,4378203535,1276126301570
11,TAL_ARKI_K1_2015,4378473535,1261215702630
11,TAL_ARKI_K1_2015,4378213535,1261126301570
11,TAL_ARKI_K1_2015,4378483535,1261215702630
11,TAL_ARKI_K1_2015,4378223535,1280126301570
11,TAL_ARKI_K1_2015,4378493535,1261215702630
11,TAL_ARKI_K1_2015,4378233535,1261126301570
11,TAL_ARKI_K1_2015,4378503535,1261215702630
11,TAL_ARKI_K1_2015,4378243535,1261126301570
11,TAL_ARKI_K1_2015,4378513535,1261215702630
11,TAL_ARKI_K1_2015,4378333535,1261100361570
11,TAL_ARKI_K1_2015,4378343535,1280215702630
11,TAL_ARKI_K1_2015,4378253535,1261126301570
11,TAL_ARKI_K1_2015,4378353535,1280215702630
11,TAL_ARKI_K1_2015,4378263535,1261126301570
11,TAL_ARKI_K1_2015,4378363535,1261215702630
11,TAL_ARKI_K1_2015,4378273535,1261126301570
11,TAL_ARKI_K1_2015,4378373535,1261215702630
11,TAL_ARKI_K1_2015,4378283535,1261126301570
11,TAL_ARKI_K1_2015,4378383535,1261215702630
11,TAL_ARKI_K1_2015,4378293535,1280126301570
11,TAL_ARKI_K1_2015,4378393535,1261215702630
11,TAL_ARKI_K1_2015,4378303535,1280126301570
11,TAL_ARKI_K1_2015,4378403535,1261215702630
11,TAL_ARKI_K1_2015,4378313535,1261126301570
11,TAL_ARKI_K1_2015,4378413535,1261215702630
11,TAL_ARKI_K1_2015,4378323535,1261126301570
11,TAL_ARKI_K1_2015,4378423535,1261215702630
91,TAL_ARKI_K13_2015,4396333509,1109252185425
91,TAL_ARKI_K13_2015,4396253509,1108154255217
91,TAL_ARKI_K13_2015,4396343509,1109252185425
91,TAL_ARKI_K13_2015,4396263509,1108154255217
91,TAL_ARKI_K13_2015,4396353509,1109252185425
91,TAL_ARKI_K13_2015,4396273509,1108154255217
91,TAL_ARKI_K13_2015,4396363509,1109252185425
91,TAL_ARKI_K13_2015,4396283509,1108154255217
91,TAL_ARKI_K13_2015,4396443509,1109252185425
91,TAL_ARKI_K13_2015,4396453509,1108154255217
91,TAL_ARKI_K13_2015,4396373509,1108252185425
91,TAL_ARKI_K13_2015,4396303509,1109154255217
91,TAL_ARKI_K13_2015,4396383509,1108252185425
91,TAL_ARKI_K13_2015,4396463509,1109154205217
91,TAL_ARKI_K13_2015,4396473509,1108252185425
91,TAL_ARKI_K13_2015,4396483509,1109154255217
91,TAL_ARKI_K13_2015,4396493509,1108252185425
91,TAL_ARKI_K13_2015,4396503509,1109154255217
91,TAL_ARKI_K13_2015,4396393509,1108252185425
91,TAL_ARKI_K13_2015,4396313509,1109154255217
91,TAL_ARKI_K13_2015,4396403509,1108252185425
91,TAL_ARKI_K13_2015,4396323509,1109154255217
91,TAL_ARKI_K13_2015,4396293509,1108154255217
92B,TAL_ARKI_K13_2015,4396413509,1112152185217
92B,TAL_ARKI_K13_2015,4396423509,1113152185217
92B,TAL_ARKI_K13_2015,4396433509,1113152185339
92A,TAL_ARKI_K13_2015,4396523509,1160153395338
92A,TAL_ARKI_K13_2015,4396533509,1160153395338
92A,TAL_ARKI_K13_2015,4396543509,1160153395217
92B,TAL_ARKI_K13_2015,4396513509,1112152185217
25,TAL_ARKI_K16_2015,4351583492,1226220174569
25,TAL_ARKI_K16_2015,4351133492,1226145692017
25,TAL_ARKI_K16_2015,4351613492,1226220174569
25,TAL_ARKI_K16_2015,4351173492,1226145692017
25,TAL_ARKI_K16_2015,4351653492,1226220174569
25,TAL_ARKI_K16_2015,4351213492,1226145692017
25,TAL_ARKI_K16_2015,4351693492,1226220174569
25,TAL_ARKI_K16_2015,4351253492,1226145692017
25,TAL_ARKI_K16_2015,4351733492,1226220174569
25,TAL_ARKI_K16_2015,4351293492,1226145692017
25,TAL_ARKI_K16_2015,4351773492,1226220174569
25,TAL_ARKI_K16_2015,4351333492,1226145692017
25,TAL_ARKI_K16_2015,4351813492,1226220174569
25,TAL_ARKI_K16_2015,4351373492,1226145692017
25,TAL_ARKI_K16_2015,4351853492,1226220174569
25,TAL_ARKI_K16_2015,4351413492,1226145692017
25,TAL_ARKI_K16_2015,4351893492,1226220174569
25,TAL_ARKI_K16_2015,4351453492,1226145692017
25,TAL_ARKI_K16_2015,4351933492,1226220174569
25,TAL_ARKI_K16_2015,4351493492,1226145692017
25,TAL_ARKI_K16_2015,4351973492,1226220174569
25,TAL_ARKI_K16_2015,4351523492,1226145692017
25,TAL_ARKI_K16_2015,4352003492,1226220174569
25,TAL_ARKI_K16_2015,4351553492,1226145692017
25,TAL_ARKI_K16_2015,4352033492,1226220174569
25,TAL_ARKI_K16_2015,4352063492,1226145692017
25,TAL_ARKI_K16_2015,4352053492,1226220170010
25,TAL_ARKI_K16_2015,4351123492,1226145690036
25,TAL_ARKI_K16_2015,4352073492,1226100362017
25,TAL_ARKI_K16_2015,4351603492,1226220174569
25,TAL_ARKI_K16_2015,4351153492,1226145692017
25,TAL_ARKI_K16_2015,4351633492,1226220174569
25,TAL_ARKI_K16_2015,4351193492,1226145692017
25,TAL_ARKI_K16_2015,4351673492,1226220174569
25,TAL_ARKI_K16_2015,4351233492,1226145692017
25,TAL_ARKI_K16_2015,4351713492,1226220174569
25,TAL_ARKI_K16_2015,4351273492,1226145692017
25,TAL_ARKI_K16_2015,4351753492,1226220174569
25,TAL_ARKI_K16_2015,4351313492,1226145692017
25,TAL_ARKI_K16_2015,4351793492,1226220174569
25,TAL_ARKI_K16_2015,4351353492,1226145692017
25,TAL_ARKI_K16_2015,4351833492,1226220174569
25,TAL_ARKI_K16_2015,4351393492,1226145692017
25,TAL_ARKI_K16_2015,4351873492,1226220174569
25,TAL_ARKI_K16_2015,4351433492,1226145692017
25,TAL_ARKI_K16_2015,4351913492,1226220174569
25,TAL_ARKI_K16_2015,4351473492,1226145692017
25,TAL_ARKI_K16_2015,4351953492,1226220174569
25,TAL_ARKI_K16_2015,4351593492,1226220174569
25,TAL_ARKI_K16_2015,4351143492,1226145692017
25,TAL_ARKI_K16_2015,4351623492,1226220174569
25,TAL_ARKI_K16_2015,4351183492,1226145692017
25,TAL_ARKI_K16_2015,4351663492,1226220174569
25,TAL_ARKI_K16_2015,4351223492,1226145692017
25,TAL_ARKI_K16_2015,4351703492,1226220174569
25,TAL_ARKI_K16_2015,4351263492,1226145692017
25,TAL_ARKI_K16_2015,4351743492,1226220174569
25,TAL_ARKI_K16_2015,4351303492,1226145692017
25,TAL_ARKI_K16_2015,4351783492,1226220174569
25,TAL_ARKI_K16_2015,4351343492,1226145692017
25,TAL_ARKI_K16_2015,4351823492,1226220174569
25,TAL_ARKI_K16_2015,4351383492,1226145692017
25,TAL_ARKI_K16_2015,4351863492,1226220174569
25,TAL_ARKI_K16_2015,4351423492,1226145692017
25,TAL_ARKI_K16_2015,4351903492,1226220174569
25,TAL_ARKI_K16_2015,4351463492,1226145692017
25,TAL_ARKI_K16_2015,4351943492,1226220174569
25,TAL_ARKI_K16_2015,4351503492,1226145692017
25,TAL_ARKI_K16_2015,4351983492,1226220174569
25,TAL_ARKI_K16_2015,4351533492,1226145692017
25,TAL_ARKI_K16_2015,4352013492,1226220174569
25,TAL_ARKI_K16_2015,4351563492,1226145692017
25,TAL_ARKI_K16_2015,4352043492,1226220174569
25,TAL_ARKI_K16_2015,4351163492,1226145692017
25,TAL_ARKI_K16_2015,4351643492,1226220174569
25,TAL_ARKI_K16_2015,4351203492,1226145692017
25,TAL_ARKI_K16_2015,4351683492,1226220174569
25,TAL_ARKI_K16_2015,4351243492,1226145692017
25,TAL_ARKI_K16_2015,4351723492,1226220174569
25,TAL_ARKI_K16_2015,4351283492,1226145692017
25,TAL_ARKI_K16_2015,4351763492,1226220174569
25,TAL_ARKI_K16_2015,4351323492,1226145692017
25,TAL_ARKI_K16_2015,4351803492,1226220174569
25,TAL_ARKI_K16_2015,4351363492,1226145692017
25,TAL_ARKI_K16_2015,4351843492,1226220174569
25,TAL_ARKI_K16_2015,4351403492,1226145692017
25,TAL_ARKI_K16_2015,4351883492,1226220174569
25,TAL_ARKI_K16_2015,4351443492,1226145692017
25,TAL_ARKI_K16_2015,4351923492,1226220174569
25,TAL_ARKI_K16_2015,4351483492,1226145692017
25,TAL_ARKI_K16_2015,4351963492,1226220174569
25,TAL_ARKI_K16_2015,4351513492,1226145692017
25,TAL_ARKI_K16_2015,4351993492,1226220174569
25,TAL_ARKI_K16_2015,4351543492,1226145692017
25,TAL_ARKI_K16_2015,4352023492,1226220174569
25,TAL_ARKI_K16_2015,4351573492,1226145692017
27,TAL_ARKI_K2_2015,4364173489,1233150551071
27,TAL_ARKI_K2_2015,4364533489,1233210715055
27,TAL_ARKI_K2_2015,4364213489,1233150551071
27,TAL_ARKI_K2_2015,4364573489,1233210715055
27,TAL_ARKI_K2_2015,4364253489,1233150551071
27,TAL_ARKI_K2_2015,4364613489,1233210715055
27,TAL_ARKI_K2_2015,4364293489,1233150551071
27,TAL_ARKI_K2_2015,4364653489,1233210715055
27,TAL_ARKI_K2_2015,4364333489,1233150551071
27,TAL_ARKI_K2_2015,4364693489,1233210715055
27,TAL_ARKI_K2_2015,4364373489,1233150551071
27,TAL_ARKI_K2_2015,4364733489,1233210715055
27,TAL_ARKI_K2_2015,4364413489,1233150551071
27,TAL_ARKI_K2_2015,4364773489,1233210715055
27,TAL_ARKI_K2_2015,4364453489,1233150551071
27,TAL_ARKI_K2_2015,4364813489,1233210715055
27,TAL_ARKI_K2_2015,4364493489,1233150551071
27,TAL_ARKI_K2_2015,4364503489,1233210715055
27,TAL_ARKI_K2_2015,4364183489,1233150551071
27,TAL_ARKI_K2_2015,4364543489,1233210715055
27,TAL_ARKI_K2_2015,4364223489,1233150551071
27,TAL_ARKI_K2_2015,4364583489,1233210715055
27,TAL_ARKI_K2_2015,4364263489,1233150551071
27,TAL_ARKI_K2_2015,4364623489,1233210715055
27,TAL_ARKI_K2_2015,4364303489,1233150551071
27,TAL_ARKI_K2_2015,4364663489,1233210715055
27,TAL_ARKI_K2_2015,4364343489,1233150551071
27,TAL_ARKI_K2_2015,4364703489,1233210715055
27,TAL_ARKI_K2_2015,4364383489,1233150551071
27,TAL_ARKI_K2_2015,4364743489,1233210715055
27,TAL_ARKI_K2_2015,4364423489,1233150551071
27,TAL_ARKI_K2_2015,4364783489,1233210715055
27,TAL_ARKI_K2_2015,4364463489,1233150551071
27,TAL_ARKI_K2_2015,4364823489,1233210715055
27,TAL_ARKI_K2_2015,4364843489,1233150551071
27,TAL_ARKI_K2_2015,4364163489,1233150551071
27,TAL_ARKI_K2_2015,4364523489,1233210715055
27,TAL_ARKI_K2_2015,4364203489,1233150551071
27,TAL_ARKI_K2_2015,4364563489,1233210715055
27,TAL_ARKI_K2_2015,4364243489,1233150551071
27,TAL_ARKI_K2_2015,4364603489,1233210715055
27,TAL_ARKI_K2_2015,4364283489,1233150551071
27,TAL_ARKI_K2_2015,4364643489,1233210715055
27,TAL_ARKI_K2_2015,4364323489,1233150551071
27,TAL_ARKI_K2_2015,4364683489,1233210715055
27,TAL_ARKI_K2_2015,4364363489,1233150551071
27,TAL_ARKI_K2_2015,4364723489,1233210715055
27,TAL_ARKI_K2_2015,4364403489,1233150551071
27,TAL_ARKI_K2_2015,4364763489,1233210715055
27,TAL_ARKI_K2_2015,4364443489,1233150551071
27,TAL_ARKI_K2_2015,4364803489,1233210715055
27,TAL_ARKI_K2_2015,4364483489,1233150551071
27,TAL_ARKI_K2_2015,4364153489,1233150551071
27,TAL_ARKI_K2_2015,4364513489,1233210715055
27,TAL_ARKI_K2_2015,4364193489,1233150551071
27,TAL_ARKI_K2_2015,4364553489,1233210715055
27,TAL_ARKI_K2_2015,4364233489,1233150551071
27,TAL_ARKI_K2_2015,4364593489,1233210715055
27,TAL_ARKI_K2_2015,4364273489,1233150551071
27,TAL_ARKI_K2_2015,4364633489,1233210715055
27,TAL_ARKI_K2_2015,4364313489,1233150551071
27,TAL_ARKI_K2_2015,4364673489,1233210715055
27,TAL_ARKI_K2_2015,4364353489,1233150551071
27,TAL_ARKI_K2_2015,4364713489,1233210715055
27,TAL_ARKI_K2_2015,4364393489,1233150551071
27,TAL_ARKI_K2_2015,4364753489,1233210715055
27,TAL_ARKI_K2_2015,4364433489,1233150551071
27,TAL_ARKI_K2_2015,4364793489,1233210715055
27,TAL_ARKI_K2_2015,4364473489,1233150551071
27,TAL_ARKI_K2_2015,4364833489,1233210715055
55,TAL_ARKI_K20_2015,4115073266,1258178800041
55,TAL_ARKI_K20_2015,4115143266,1258200417880
55,TAL_ARKI_K20_2015,4115103266,1258178800041
55,TAL_ARKI_K20_2015,4115163266,1258200417624
55,TAL_ARKI_K20_2015,4115123266,1258176250041
55,TAL_ARKI_K20_2015,4115183266,1258200417880
55,TAL_ARKI_K20_2015,4115273266,1258178800041
55,TAL_ARKI_K20_2015,4115203266,1258200417880
55,TAL_ARKI_K20_2015,4115293266,1258178800041
55,TAL_ARKI_K20_2015,4115223266,1258200417880
55,TAL_ARKI_K20_2015,4115313266,1258178800041
55,TAL_ARKI_K20_2015,4115243266,1258200417624
55,TAL_ARKI_K20_2015,4115333266,1258176250041
55,TAL_ARKI_K20_2015,4115263266,1258200417880
55,TAL_ARKI_K20_2015,4115093266,1258178800041
55,TAL_ARKI_K20_2015,4115153266,1258200417624
55,TAL_ARKI_K20_2015,4115113266,1258176250041
55,TAL_ARKI_K20_2015,4115173266,1258200417624
55,TAL_ARKI_K20_2015,4115133266,1258176250041
55,TAL_ARKI_K20_2015,4115193266,1258200417624
55,TAL_ARKI_K20_2015,4115283266,1258176250041
55,TAL_ARKI_K20_2015,4115213266,1258200417880
55,TAL_ARKI_K20_2015,4115303266,1258178800041
55,TAL_ARKI_K20_2015,4115233266,1258200417624
55,TAL_ARKI_K20_2015,4115323266,1258176250041
55,TAL_ARKI_K20_2015,4115253266,1258200417880
63,TAL_ARKI_K23_2015,4341043470,1272271517017
63,TAL_ARKI_K23_2015,4341053470,1272271457017
63,TAL_ARKI_K23_2015,4341063470,1272170167144
63,TAL_ARKI_K23_2015,4341073470,1272170167144
63,TAL_ARKI_K23_2015,4341083470,1272170167150
63,TAL_ARKI_K23_2015,4341093470,1272271517017
65,TAL_ARKI_K23_2015,4340503470,1268270963734
65,TAL_ARKI_K23_2015,4340603470,1271137357096
65,TAL_ARKI_K23_2015,4340513470,1268270963734
65,TAL_ARKI_K23_2015,4340613470,1271137357096
65,TAL_ARKI_K23_2015,4340523470,1268270963734
65,TAL_ARKI_K23_2015,4340743470,1271137357096
65,TAL_ARKI_K23_2015,4340723470,1268270963734
65,TAL_ARKI_K23_2015,4340753470,1271137357096
65,TAL_ARKI_K23_2015,4340733470,1268270963734
65,TAL_ARKI_K23_2015,4340763470,1268137357097
65,TAL_ARKI_K23_2015,4340813470,1271270973734
65,TAL_ARKI_K23_2015,4340773470,1268137357097
65,TAL_ARKI_K23_2015,4340823470,1271270973734
65,TAL_ARKI_K23_2015,4340533470,1268137357097
65,TAL_ARKI_K23_2015,4340573470,1271270973734
65,TAL_ARKI_K23_2015,4340543470,1268137357097
65,TAL_ARKI_K23_2015,4340583470,1271270973734
65,TAL_ARKI_K23_2015,4340553470,1268137357097
65,TAL_ARKI_K23_2015,4340593470,1271270973734
65,TAL_ARKI_K23_2015,4340563470,1268137357097
65,TAL_ARKI_K23_2015,4340683470,1268270963734
65,TAL_ARKI_K23_2015,4340833470,1271137357096
65,TAL_ARKI_K23_2015,4340693470,1268270963734
65,TAL_ARKI_K23_2015,4340843470,1271137357096
65,TAL_ARKI_K23_2015,4340703470,1268270963734
65,TAL_ARKI_K23_2015,4340853470,1271137357096
65,TAL_ARKI_K23_2015,4340713470,1268270963734
65,TAL_ARKI_K23_2015,4340783470,1268137357097
65,TAL_ARKI_K23_2015,4340883470,1271270973734
65,TAL_ARKI_K23_2015,4340793470,1268137357097
65,TAL_ARKI_K23_2015,4340873470,1271270973734
65,TAL_ARKI_K23_2015,4340803470,1268137357097
77,TAL_ARKI_K24_2015,4332923464,1266288328662
77,TAL_ARKI_K24_2015,4332843464,1285186628831
77,TAL_ARKI_K24_2015,4332933464,1266288318662
77,TAL_ARKI_K24_2015,4332853464,1285186628831
77,TAL_ARKI_K24_2015,4332943464,1266288318662
77,TAL_ARKI_K24_2015,4332863464,1285186628831
77,TAL_ARKI_K24_2015,4332953464,1266288318520
77,TAL_ARKI_K24_2015,4332873464,1266186628831
77,TAL_ARKI_K24_2015,4332963464,1266288318520
77,TAL_ARKI_K24_2015,4332883464,1266185208831
77,TAL_ARKI_K24_2015,4332973464,1285288318520
77,TAL_ARKI_K24_2015,4332893464,1266185208831
77,TAL_ARKI_K24_2015,4332983464,1285288318520
77,TAL_ARKI_K24_2015,4332903464,1266185208831
77,TAL_ARKI_K24_2015,4332993464,1285288318520
77,TAL_ARKI_K24_2015,4332913464,1266185208832
10,TAL_ARKI_K5_2015,4360803488,1244140780008
10,TAL_ARKI_K5_2015,4361543488,1244200084078
10,TAL_ARKI_K5_2015,4360863488,1244140780008
10,TAL_ARKI_K5_2015,4361593488,1244200084078
10,TAL_ARKI_K5_2015,4360913488,1244140780008
10,TAL_ARKI_K5_2015,4361633488,1244200084078
10,TAL_ARKI_K5_2015,4360953488,1244140780008
10,TAL_ARKI_K5_2015,4361673488,1244200084078
10,TAL_ARKI_K5_2015,4360993488,1244140780008
10,TAL_ARKI_K5_2015,4361713488,1244200084078
10,TAL_ARKI_K5_2015,4361033488,1244140780008
10,TAL_ARKI_K5_2015,4361753488,1244200084078
10,TAL_ARKI_K5_2015,4361073488,1244140780008
10,TAL_ARKI_K5_2015,4361803488,1244200084078
10,TAL_ARKI_K5_2015,4361133488,1244140780008
10,TAL_ARKI_K5_2015,4361863488,1244200084078
10,TAL_ARKI_K5_2015,4361193488,1244140780008
10,TAL_ARKI_K5_2015,4361923488,1244200084078
10,TAL_ARKI_K5_2015,4361253488,1244140780008
10,TAL_ARKI_K5_2015,4361983488,1244200084078
10,TAL_ARKI_K5_2015,4362163488,1244140780008
10,TAL_ARKI_K5_2015,4362173488,1244200084078
10,TAL_ARKI_K5_2015,4360723488,1244140780008
10,TAL_ARKI_K5_2015,4361463488,1244200084078
10,TAL_ARKI_K5_2015,4360763488,1244140780008
10,TAL_ARKI_K5_2015,4361503488,1244200084078
10,TAL_ARKI_K5_2015,4360823488,1244140780008
10,TAL_ARKI_K5_2015,4361563488,1244200084078
10,TAL_ARKI_K5_2015,4360883488,1244140780008
10,TAL_ARKI_K5_2015,4361603488,1244200084078
10,TAL_ARKI_K5_2015,4360923488,1244140780008
10,TAL_ARKI_K5_2015,4361643488,1244200084078
10,TAL_ARKI_K5_2015,4360963488,1244140780008
10,TAL_ARKI_K5_2015,4361683488,1244200084078
10,TAL_ARKI_K5_2015,4361003488,1244140780008
10,TAL_ARKI_K5_2015,4361723488,1244200084078
10,TAL_ARKI_K5_2015,4361043488,1244140780008
10,TAL_ARKI_K5_2015,4361763488,1244200084078
10,TAL_ARKI_K5_2015,4361083488,1244140780008
10,TAL_ARKI_K5_2015,4361813488,1244200084078
10,TAL_ARKI_K5_2015,4361143488,1244140780008
10,TAL_ARKI_K5_2015,4361873488,1244200084078
10,TAL_ARKI_K5_2015,4361203488,1244140780008
10,TAL_ARKI_K5_2015,4361933488,1244200084078
10,TAL_ARKI_K5_2015,4361263488,1244140780008
10,TAL_ARKI_K5_2015,4361993488,1244200084078
10,TAL_ARKI_K5_2015,4361303488,1244140780008
10,TAL_ARKI_K5_2015,4362033488,1244200084078
10,TAL_ARKI_K5_2015,4361333488,1244140780008
10,TAL_ARKI_K5_2015,4362063488,1244200084078
10,TAL_ARKI_K5_2015,4361363488,1244140780008
10,TAL_ARKI_K5_2015,4362093488,1244200084078
10,TAL_ARKI_K5_2015,4361393488,1244140780008
10,TAL_ARKI_K5_2015,4362123488,1244200084078
10,TAL_ARKI_K5_2015,4361423488,1244140780008
10,TAL_ARKI_K5_2015,4362153488,1244200084078
10,TAL_ARKI_K5_2015,4360773488,1244140780008
10,TAL_ARKI_K5_2015,4361513488,1244200084078
10,TAL_ARKI_K5_2015,4360833488,1244140780008
10,TAL_ARKI_K5_2015,4361573488,1244200084078
10,TAL_ARKI_K5_2015,4360893488,1244140780008
10,TAL_ARKI_K5_2015,4361613488,1244200084078
10,TAL_ARKI_K5_2015,4360933488,1244140780008
10,TAL_ARKI_K5_2015,4361653488,1244200084078
10,TAL_ARKI_K5_2015,4360973488,1244140780008
10,TAL_ARKI_K5_2015,4361693488,1244200084078
10,TAL_ARKI_K5_2015,4361013488,1244140780008
10,TAL_ARKI_K5_2015,4361733488,1244200084078
10,TAL_ARKI_K5_2015,4361053488,1244140780008
10,TAL_ARKI_K5_2015,4361773488,1244200084078
10,TAL_ARKI_K5_2015,4361103488,1244140780008
10,TAL_ARKI_K5_2015,4361833488,1244200084078
10,TAL_ARKI_K5_2015,4361163488,1244140780008
10,TAL_ARKI_K5_2015,4361893488,1244200084078
10,TAL_ARKI_K5_2015,4361223488,1244140780008
10,TAL_ARKI_K5_2015,4361953488,1244200084078
10,TAL_ARKI_K5_2015,4360743488,1244140780008
10,TAL_ARKI_K5_2015,4361483488,1244200084078
10,TAL_ARKI_K5_2015,4360793488,1244140780008
10,TAL_ARKI_K5_2015,4361533488,1244200084078
10,TAL_ARKI_K5_2015,4360853488,1244140780008
10,TAL_ARKI_K5_2015,4361583488,1244200084078
10,TAL_ARKI_K5_2015,4360903488,1244140780008
10,TAL_ARKI_K5_2015,4361623488,1244200084078
10,TAL_ARKI_K5_2015,4360943488,1244140780008
10,TAL_ARKI_K5_2015,4361663488,1244200084078
10,TAL_ARKI_K5_2015,4360983488,1244140780008
10,TAL_ARKI_K5_2015,4361703488,1244200084078
10,TAL_ARKI_K5_2015,4361023488,1244140780008
10,TAL_ARKI_K5_2015,4361743488,1244200084078
10,TAL_ARKI_K5_2015,4361063488,1244140780008
10,TAL_ARKI_K5_2015,4361783488,1244200084078
10,TAL_ARKI_K5_2015,4361113488,1244140780008
10,TAL_ARKI_K5_2015,4361843488,1244200084078
10,TAL_ARKI_K5_2015,4361173488,1244140780008
10,TAL_ARKI_K5_2015,4361903488,1244200084078
10,TAL_ARKI_K5_2015,4361233488,1244140780008
10,TAL_ARKI_K5_2015,4361963488,1244200084078
10,TAL_ARKI_K5_2015,4361283488,1244140780008
10,TAL_ARKI_K5_2015,4362013488,1244200084078
10,TAL_ARKI_K5_2015,4360703488,1244140780008
10,TAL_ARKI_K5_2015,4361443488,1244200084078
10,TAL_ARKI_K5_2015,4360733488,1244140780008
10,TAL_ARKI_K5_2015,4361473488,1244200084078
10,TAL_ARKI_K5_2015,4360783488,1244140780008
10,TAL_ARKI_K5_2015,4361523488,1244200084078
10,TAL_ARKI_K5_2015,4360843488,1244140780008
10,TAL_ARKI_K5_2015,4361793488,1244200084078
10,TAL_ARKI_K5_2015,4361123488,1244140780008
10,TAL_ARKI_K5_2015,4361853488,1244200084078
10,TAL_ARKI_K5_2015,4361183488,1244140780008
10,TAL_ARKI_K5_2015,4361913488,1244200084078
10,TAL_ARKI_K5_2015,4361243488,1244140780008
10,TAL_ARKI_K5_2015,4361973488,1244200084078
10,TAL_ARKI_K5_2015,4361293488,1244140780008
10,TAL_ARKI_K5_2015,4362023488,1244200084078
10,TAL_ARKI_K5_2015,4361323488,1244140780008
10,TAL_ARKI_K5_2015,4362053488,1244200084078
10,TAL_ARKI_K5_2015,4361353488,1244140780008
10,TAL_ARKI_K5_2015,4362083488,1244200084078
10,TAL_ARKI_K5_2015,4361383488,1244140780008
10,TAL_ARKI_K5_2015,4362113488,1244200084078
10,TAL_ARKI_K5_2015,4361413488,1244140780008
10,TAL_ARKI_K5_2015,4362143488,1244200084078
10,TAL_ARKI_K5_2015,4360713488,1244140780008
10,TAL_ARKI_K5_2015,4361453488,1244200084078
10,TAL_ARKI_K5_2015,4360753488,1244140780008
10,TAL_ARKI_K5_2015,4361493488,1244200084078
10,TAL_ARKI_K5_2015,4360813488,1244140780008
10,TAL_ARKI_K5_2015,4361553488,1244200084078
10,TAL_ARKI_K5_2015,4360873488,1244140780008
10,TAL_ARKI_K5_2015,4361093488,1244140780008
10,TAL_ARKI_K5_2015,4361823488,1244200084078
10,TAL_ARKI_K5_2015,4361153488,1244140780008
10,TAL_ARKI_K5_2015,4361883488,1244200084078
10,TAL_ARKI_K5_2015,4361213488,1244140780008
10,TAL_ARKI_K5_2015,4361943488,1244200084078
10,TAL_ARKI_K5_2015,4361273488,1244140780008
10,TAL_ARKI_K5_2015,4362003488,1244200084078
10,TAL_ARKI_K5_2015,4361313488,1244140780008
10,TAL_ARKI_K5_2015,4362043488,1244200084078
10,TAL_ARKI_K5_2015,4361343488,1244140780008
10,TAL_ARKI_K5_2015,4362073488,1244200084078
10,TAL_ARKI_K5_2015,4361373488,1244140780008
10,TAL_ARKI_K5_2015,4362103488,1244200084078
10,TAL_ARKI_K5_2015,4361403488,1244140780008
10,TAL_ARKI_K5_2015,4362133488,1244200084078
10,TAL_ARKI_K5_2015,4361433488,1244140780008
2,TAL_ARKI_K6_2015,4341133483,1273150210031
2,TAL_ARKI_K6_2015,4341753483,1273200315021
